grid_cell,lat_bin,lon_bin,hour,day_of_week,crime_count,n_crime_types,month_mode,is_weekend,risk_level
41.65_-87.61,41.65,-87.61,3,3,1,1,7,0,Low
41.65_-87.61,41.65,-87.61,3,4,2,2,3,0,Low
41.65_-87.61,41.65,-87.61,3,5,2,2,7,1,Low
41.65_-87.61,41.65,-87.61,3,6,1,1,2,1,Low
41.65_-87.61,41.65,-87.61,4,3,1,1,9,0,Low
41.65_-87.61,41.65,-87.61,4,5,1,1,1,1,Low
41.65_-87.61,41.65,-87.61,6,0,1,1,7,0,Low
41.65_-87.61,41.65,-87.61,6,6,2,2,2,1,Low
41.65_-87.61,41.65,-87.61,7,0,1,1,2,0,Low
41.65_-87.61,41.65,-87.61,7,2,1,1,1,0,Low
41.65_-87.61,41.65,-87.61,7,5,1,1,6,1,Low
41.65_-87.61,41.65,-87.61,8,0,1,1,2,0,Low
41.65_-87.61,41.65,-87.61,8,2,2,2,4,0,Low
41.65_-87.61,41.65,-87.61,8,3,1,1,4,0,Low
41.65_-87.61,41.65,-87.61,8,4,1,1,5,0,Low
41.65_-87.61,41.65,-87.61,8,6,1,1,11,1,Low
41.65_-87.61,41.65,-87.61,9,0,2,2,7,0,Low
41.65_-87.61,41.65,-87.61,9,1,1,1,5,0,Low
41.65_-87.61,41.65,-87.61,9,2,1,1,3,0,Low
41.65_-87.61,41.65,-87.61,9,3,2,2,2,0,Low
41.65_-87.61,41.65,-87.61,9,6,1,1,10,1,Low
41.65_-87.61,41.65,-87.61,10,1,2,2,1,0,Low
41.65_-87.61,41.65,-87.61,10,2,2,2,1,0,Low
41.65_-87.61,41.65,-87.61,10,5,2,2,4,1,Low
41.65_-87.61,41.65,-87.61,10,6,2,2,6,1,Low
41.65_-87.61,41.65,-87.61,11,0,2,2,2,0,Low
41.65_-87.61,41.65,-87.61,11,1,2,2,3,0,Low
41.65_-87.61,41.65,-87.61,11,3,5,3,10,0,High
41.65_-87.61,41.65,-87.61,11,5,2,1,5,1,Low
41.65_-87.61,41.65,-87.61,11,6,1,1,2,1,Low
41.65_-87.61,41.65,-87.61,12,0,2,2,4,0,Low
41.65_-87.61,41.65,-87.61,12,1,2,2,2,0,Low
41.65_-87.61,41.65,-87.61,12,2,2,2,5,0,Low
41.65_-87.61,41.65,-87.61,12,3,1,1,12,0,Low
41.65_-87.61,41.65,-87.61,12,4,2,2,3,0,Low
41.65_-87.61,41.65,-87.61,12,5,3,3,3,1,Medium
41.65_-87.61,41.65,-87.61,12,6,2,2,3,1,Low
41.65_-87.61,41.65,-87.61,13,0,1,1,3,0,Low
41.65_-87.61,41.65,-87.61,13,2,1,1,5,0,Low
41.65_-87.61,41.65,-87.61,13,4,3,3,2,0,Medium
41.65_-87.61,41.65,-87.61,13,6,2,2,3,1,Low
41.65_-87.61,41.65,-87.61,14,0,2,1,2,0,Low
41.65_-87.61,41.65,-87.61,14,1,1,1,10,0,Low
41.65_-87.61,41.65,-87.61,14,2,1,1,11,0,Low
41.65_-87.61,41.65,-87.61,14,3,1,1,7,0,Low
41.65_-87.61,41.65,-87.61,14,4,4,4,4,0,Medium
41.65_-87.61,41.65,-87.61,14,5,1,1,12,1,Low
41.65_-87.61,41.65,-87.61,14,6,3,3,3,1,Medium
41.65_-87.61,41.65,-87.61,15,1,2,2,4,0,Low
41.65_-87.61,41.65,-87.61,15,2,1,1,6,0,Low
41.65_-87.61,41.65,-87.61,15,4,2,2,2,0,Low
41.65_-87.61,41.65,-87.61,15,5,2,1,3,1,Low
41.65_-87.61,41.65,-87.61,15,6,1,1,10,1,Low
41.65_-87.61,41.65,-87.61,16,0,1,1,12,0,Low
41.65_-87.61,41.65,-87.61,16,2,1,1,8,0,Low
41.65_-87.61,41.65,-87.61,16,4,1,1,3,0,Low
41.65_-87.61,41.65,-87.61,16,5,1,1,8,1,Low
41.65_-87.61,41.65,-87.61,17,1,3,3,10,0,Medium
41.65_-87.61,41.65,-87.61,17,4,1,1,1,0,Low
41.65_-87.61,41.65,-87.61,17,5,1,1,11,1,Low
41.65_-87.61,41.65,-87.61,17,6,1,1,10,1,Low
41.65_-87.61,41.65,-87.61,18,1,2,2,3,0,Low
41.65_-87.61,41.65,-87.61,18,4,4,3,1,0,Medium
41.65_-87.61,41.65,-87.61,18,5,1,1,12,1,Low
41.65_-87.61,41.65,-87.61,18,6,2,2,3,1,Low
41.65_-87.61,41.65,-87.61,19,1,2,2,5,0,Low
41.65_-87.61,41.65,-87.61,19,2,1,1,3,0,Low
41.65_-87.61,41.65,-87.61,19,3,1,1,9,0,Low
41.65_-87.61,41.65,-87.61,19,4,1,1,2,0,Low
41.65_-87.61,41.65,-87.61,19,5,4,4,4,1,Medium
41.65_-87.61,41.65,-87.61,19,6,1,1,8,1,Low
41.65_-87.61,41.65,-87.61,20,0,1,1,4,0,Low
41.65_-87.61,41.65,-87.61,20,1,3,3,4,0,Medium
41.65_-87.61,41.65,-87.61,20,2,1,1,4,0,Low
41.65_-87.61,41.65,-87.61,20,3,2,2,5,0,Low
41.65_-87.61,41.65,-87.61,20,4,4,3,5,0,Medium
41.65_-87.61,41.65,-87.61,20,5,1,1,12,1,Low
41.65_-87.61,41.65,-87.61,20,6,1,1,6,1,Low
41.65_-87.61,41.65,-87.61,21,2,2,2,2,0,Low
41.65_-87.61,41.65,-87.61,21,3,3,3,7,0,Medium
41.65_-87.61,41.65,-87.61,21,4,1,1,12,0,Low
41.65_-87.61,41.65,-87.61,21,5,3,2,6,1,Medium
41.65_-87.61,41.65,-87.61,21,6,1,1,4,1,Low
41.65_-87.61,41.65,-87.61,22,1,3,3,2,0,Medium
41.65_-87.61,41.65,-87.61,22,3,2,2,4,0,Low
41.65_-87.61,41.65,-87.61,22,4,4,3,3,0,Medium
41.65_-87.61,41.65,-87.61,22,5,3,3,2,1,Medium
41.65_-87.61,41.65,-87.61,23,0,1,1,3,0,Low
41.65_-87.61,41.65,-87.61,23,2,3,2,3,0,Medium
41.65_-87.61,41.65,-87.61,23,3,1,1,4,0,Low
41.65_-87.61,41.65,-87.61,23,5,2,1,3,1,Low
41.65_-87.61,41.65,-87.61,23,6,1,1,4,1,Low
41.65_-87.62,41.65,-87.62,0,0,1,1,2,0,Low
41.65_-87.62,41.65,-87.62,0,1,3,2,1,0,Medium
41.65_-87.62,41.65,-87.62,0,2,1,1,8,0,Low
41.65_-87.62,41.65,-87.62,0,3,1,1,7,0,Low
41.65_-87.62,41.65,-87.62,0,4,1,1,11,0,Low
41.65_-87.62,41.65,-87.62,0,5,1,1,8,1,Low
41.65_-87.62,41.65,-87.62,1,0,1,1,11,0,Low
41.65_-87.62,41.65,-87.62,1,3,1,1,1,0,Low
41.65_-87.62,41.65,-87.62,1,4,1,1,4,0,Low
41.65_-87.62,41.65,-87.62,2,2,1,1,3,0,Low
41.65_-87.62,41.65,-87.62,2,5,2,2,1,1,Low
41.65_-87.62,41.65,-87.62,2,6,1,1,3,1,Low
41.65_-87.62,41.65,-87.62,3,1,1,1,1,0,Low
41.65_-87.62,41.65,-87.62,3,3,1,1,1,0,Low
41.65_-87.62,41.65,-87.62,3,4,2,2,1,0,Low
41.65_-87.62,41.65,-87.62,3,5,1,1,12,1,Low
41.65_-87.62,41.65,-87.62,5,2,1,1,7,0,Low
41.65_-87.62,41.65,-87.62,5,4,2,2,4,0,Low
41.65_-87.62,41.65,-87.62,6,0,1,1,10,0,Low
41.65_-87.62,41.65,-87.62,6,2,1,1,7,0,Low
41.65_-87.62,41.65,-87.62,6,3,1,1,9,0,Low
41.65_-87.62,41.65,-87.62,6,5,1,1,3,1,Low
41.65_-87.62,41.65,-87.62,7,4,1,1,10,0,Low
41.65_-87.62,41.65,-87.62,8,1,1,1,4,0,Low
41.65_-87.62,41.65,-87.62,8,2,1,1,3,0,Low
41.65_-87.62,41.65,-87.62,8,3,1,1,11,0,Low
41.65_-87.62,41.65,-87.62,8,5,1,1,8,1,Low
41.65_-87.62,41.65,-87.62,8,6,1,1,10,1,Low
41.65_-87.62,41.65,-87.62,9,2,2,2,3,0,Low
41.65_-87.62,41.65,-87.62,9,5,1,1,12,1,Low
41.65_-87.62,41.65,-87.62,9,6,1,1,4,1,Low
41.65_-87.62,41.65,-87.62,10,0,1,1,12,0,Low
41.65_-87.62,41.65,-87.62,10,1,3,2,2,0,Medium
41.65_-87.62,41.65,-87.62,10,2,4,3,2,0,Medium
41.65_-87.62,41.65,-87.62,10,4,2,2,3,0,Low
41.65_-87.62,41.65,-87.62,11,0,1,1,4,0,Low
41.65_-87.62,41.65,-87.62,11,2,1,1,5,0,Low
41.65_-87.62,41.65,-87.62,11,3,2,2,3,0,Low
41.65_-87.62,41.65,-87.62,11,4,1,1,12,0,Low
41.65_-87.62,41.65,-87.62,11,5,2,2,9,1,Low
41.65_-87.62,41.65,-87.62,11,6,1,1,1,1,Low
41.65_-87.62,41.65,-87.62,12,1,3,3,5,0,Medium
41.65_-87.62,41.65,-87.62,12,2,1,1,10,0,Low
41.65_-87.62,41.65,-87.62,12,3,1,1,4,0,Low
41.65_-87.62,41.65,-87.62,12,4,2,2,7,0,Low
41.65_-87.62,41.65,-87.62,12,5,1,1,1,1,Low
41.65_-87.62,41.65,-87.62,12,6,1,1,2,1,Low
41.65_-87.62,41.65,-87.62,13,0,1,1,11,0,Low
41.65_-87.62,41.65,-87.62,13,1,1,1,5,0,Low
41.65_-87.62,41.65,-87.62,13,2,1,1,9,0,Low
41.65_-87.62,41.65,-87.62,13,3,1,1,2,0,Low
41.65_-87.62,41.65,-87.62,13,4,1,1,8,0,Low
41.65_-87.62,41.65,-87.62,13,5,1,1,3,1,Low
41.65_-87.62,41.65,-87.62,13,6,1,1,5,1,Low
41.65_-87.62,41.65,-87.62,14,0,1,1,2,0,Low
41.65_-87.62,41.65,-87.62,14,3,3,3,2,0,Medium
41.65_-87.62,41.65,-87.62,14,4,4,2,5,0,Medium
41.65_-87.62,41.65,-87.62,14,5,1,1,8,1,Low
41.65_-87.62,41.65,-87.62,14,6,1,1,7,1,Low
41.65_-87.62,41.65,-87.62,15,3,2,2,2,0,Low
41.65_-87.62,41.65,-87.62,15,4,4,4,3,0,Medium
41.65_-87.62,41.65,-87.62,15,6,1,1,1,1,Low
41.65_-87.62,41.65,-87.62,16,0,1,1,6,0,Low
41.65_-87.62,41.65,-87.62,16,1,1,1,3,0,Low
41.65_-87.62,41.65,-87.62,16,2,2,2,10,0,Low
41.65_-87.62,41.65,-87.62,16,3,3,2,3,0,Medium
41.65_-87.62,41.65,-87.62,17,0,1,1,2,0,Low
41.65_-87.62,41.65,-87.62,17,1,1,1,5,0,Low
41.65_-87.62,41.65,-87.62,17,3,1,1,4,0,Low
41.65_-87.62,41.65,-87.62,17,4,1,1,2,0,Low
41.65_-87.62,41.65,-87.62,17,5,2,2,1,1,Low
41.65_-87.62,41.65,-87.62,17,6,2,2,2,1,Low
41.65_-87.62,41.65,-87.62,18,0,3,3,2,0,Medium
41.65_-87.62,41.65,-87.62,19,0,1,1,5,0,Low
41.65_-87.62,41.65,-87.62,19,1,1,1,7,0,Low
41.65_-87.62,41.65,-87.62,19,2,4,3,1,0,Medium
41.65_-87.62,41.65,-87.62,19,3,1,1,6,0,Low
41.65_-87.62,41.65,-87.62,19,4,1,1,5,0,Low
41.65_-87.62,41.65,-87.62,19,5,1,1,4,1,Low
41.65_-87.62,41.65,-87.62,19,6,1,1,4,1,Low
41.65_-87.62,41.65,-87.62,20,3,2,1,2,0,Low
41.65_-87.62,41.65,-87.62,20,5,1,1,7,1,Low
41.65_-87.62,41.65,-87.62,20,6,1,1,6,1,Low
41.65_-87.62,41.65,-87.62,21,0,2,2,4,0,Low
41.65_-87.62,41.65,-87.62,21,4,3,3,1,0,Medium
41.65_-87.62,41.65,-87.62,21,5,1,1,4,1,Low
41.65_-87.62,41.65,-87.62,22,2,1,1,9,0,Low
41.65_-87.62,41.65,-87.62,22,6,1,1,3,1,Low
41.65_-87.62,41.65,-87.62,23,1,1,1,5,0,Low
41.65_-87.62,41.65,-87.62,23,2,1,1,4,0,Low
41.65_-87.62,41.65,-87.62,23,3,1,1,4,0,Low
41.65_-87.62,41.65,-87.62,23,4,1,1,3,0,Low
41.65_-87.62,41.65,-87.62,23,5,3,2,2,1,Medium
41.66_-87.54,41.66,-87.54,0,0,1,1,3,0,Low
41.66_-87.54,41.66,-87.54,0,1,1,1,3,0,Low
41.66_-87.54,41.66,-87.54,0,2,1,1,6,0,Low
41.66_-87.54,41.66,-87.54,0,3,2,2,10,0,Low
41.66_-87.54,41.66,-87.54,0,4,1,1,10,0,Low
41.66_-87.54,41.66,-87.54,0,5,1,1,7,1,Low
41.66_-87.54,41.66,-87.54,0,6,1,1,4,1,Low
41.66_-87.54,41.66,-87.54,1,2,1,1,6,0,Low
41.66_-87.54,41.66,-87.54,1,4,1,1,6,0,Low
41.66_-87.54,41.66,-87.54,1,5,1,1,7,1,Low
41.66_-87.54,41.66,-87.54,2,1,2,1,11,0,Low
41.66_-87.54,41.66,-87.54,2,2,1,1,6,0,Low
41.66_-87.54,41.66,-87.54,2,3,1,1,4,0,Low
41.66_-87.54,41.66,-87.54,2,6,1,1,12,1,Low
41.66_-87.54,41.66,-87.54,3,4,1,1,6,0,Low
41.66_-87.54,41.66,-87.54,4,1,1,1,2,0,Low
41.66_-87.54,41.66,-87.54,5,0,1,1,3,0,Low
41.66_-87.54,41.66,-87.54,11,5,1,1,6,1,Low
41.66_-87.54,41.66,-87.54,12,0,1,1,2,0,Low
41.66_-87.54,41.66,-87.54,12,3,1,1,3,0,Low
41.66_-87.54,41.66,-87.54,14,3,1,1,9,0,Low
41.66_-87.54,41.66,-87.54,15,0,1,1,4,0,Low
41.66_-87.54,41.66,-87.54,15,5,1,1,6,1,Low
41.66_-87.54,41.66,-87.54,17,3,1,1,8,0,Low
41.66_-87.54,41.66,-87.54,17,4,1,1,6,0,Low
41.66_-87.54,41.66,-87.54,17,5,1,1,12,1,Low
41.66_-87.54,41.66,-87.54,18,1,1,1,12,0,Low
41.66_-87.54,41.66,-87.54,18,2,2,2,4,0,Low
41.66_-87.54,41.66,-87.54,18,3,2,2,7,0,Low
41.66_-87.54,41.66,-87.54,18,4,1,1,6,0,Low
41.66_-87.54,41.66,-87.54,18,6,1,1,6,1,Low
41.66_-87.54,41.66,-87.54,20,2,1,1,11,0,Low
41.66_-87.54,41.66,-87.54,20,4,1,1,6,0,Low
41.66_-87.54,41.66,-87.54,21,5,1,1,6,1,Low
41.66_-87.54,41.66,-87.54,22,1,1,1,6,0,Low
41.66_-87.54,41.66,-87.54,23,1,1,1,5,0,Low
41.66_-87.54,41.66,-87.54,23,6,2,2,2,1,Low
41.66_-87.55,41.66,-87.55,0,2,2,2,3,0,Low
41.66_-87.55,41.66,-87.55,0,4,1,1,12,0,Low
41.66_-87.55,41.66,-87.55,0,5,2,2,2,1,Low
41.66_-87.55,41.66,-87.55,0,6,1,1,1,1,Low
41.66_-87.55,41.66,-87.55,1,2,1,1,5,0,Low
41.66_-87.55,41.66,-87.55,1,5,2,2,3,1,Low
41.66_-87.55,41.66,-87.55,2,0,8,2,2,0,High
41.66_-87.55,41.66,-87.55,2,1,1,1,4,0,Low
41.66_-87.55,41.66,-87.55,2,3,1,1,3,0,Low
41.66_-87.55,41.66,-87.55,2,4,1,1,12,0,Low
41.66_-87.55,41.66,-87.55,2,6,1,1,11,1,Low
41.66_-87.55,41.66,-87.55,3,1,23,3,10,0,High
41.66_-87.55,41.66,-87.55,3,2,2,2,3,0,Low
41.66_-87.55,41.66,-87.55,3,4,1,1,6,0,Low
41.66_-87.55,41.66,-87.55,4,0,1,1,4,0,Low
41.66_-87.55,41.66,-87.55,4,1,2,1,11,0,Low
41.66_-87.55,41.66,-87.55,4,5,1,1,4,1,Low
41.66_-87.55,41.66,-87.55,4,6,1,1,2,1,Low
41.66_-87.55,41.66,-87.55,5,3,1,1,10,0,Low
41.66_-87.55,41.66,-87.55,5,4,1,1,7,0,Low
41.66_-87.55,41.66,-87.55,5,6,1,1,1,1,Low
41.66_-87.55,41.66,-87.55,6,1,1,1,10,0,Low
41.66_-87.55,41.66,-87.55,6,2,1,1,11,0,Low
41.66_-87.55,41.66,-87.55,6,5,1,1,6,1,Low
41.66_-87.55,41.66,-87.55,6,6,1,1,4,1,Low
41.66_-87.55,41.66,-87.55,7,0,1,1,3,0,Low
41.66_-87.55,41.66,-87.55,7,2,1,1,4,0,Low
41.66_-87.55,41.66,-87.55,7,3,1,1,10,0,Low
41.66_-87.55,41.66,-87.55,8,0,1,1,9,0,Low
41.66_-87.55,41.66,-87.55,8,2,1,1,6,0,Low
41.66_-87.55,41.66,-87.55,8,3,2,1,7,0,Low
41.66_-87.55,41.66,-87.55,8,6,1,1,2,1,Low
41.66_-87.55,41.66,-87.55,9,1,2,2,1,0,Low
41.66_-87.55,41.66,-87.55,10,1,3,2,5,0,Medium
41.66_-87.55,41.66,-87.55,10,3,1,1,3,0,Low
41.66_-87.55,41.66,-87.55,10,4,1,1,4,0,Low
41.66_-87.55,41.66,-87.55,10,5,1,1,11,1,Low
41.66_-87.55,41.66,-87.55,11,0,1,1,2,0,Low
41.66_-87.55,41.66,-87.55,11,2,1,1,6,0,Low
41.66_-87.55,41.66,-87.55,11,5,1,1,1,1,Low
41.66_-87.55,41.66,-87.55,12,1,4,3,3,0,Medium
41.66_-87.55,41.66,-87.55,12,2,2,2,5,0,Low
41.66_-87.55,41.66,-87.55,12,5,4,2,1,1,Medium
41.66_-87.55,41.66,-87.55,12,6,2,2,3,1,Low
41.66_-87.55,41.66,-87.55,13,0,1,1,3,0,Low
41.66_-87.55,41.66,-87.55,13,3,1,1,4,0,Low
41.66_-87.55,41.66,-87.55,13,5,1,1,2,1,Low
41.66_-87.55,41.66,-87.55,14,0,5,4,4,0,High
41.66_-87.55,41.66,-87.55,14,1,1,1,10,0,Low
41.66_-87.55,41.66,-87.55,14,2,3,2,3,0,Medium
41.66_-87.55,41.66,-87.55,14,3,2,2,1,0,Low
41.66_-87.55,41.66,-87.55,14,4,1,1,3,0,Low
41.66_-87.55,41.66,-87.55,14,5,2,2,2,1,Low
41.66_-87.55,41.66,-87.55,14,6,1,1,12,1,Low
41.66_-87.55,41.66,-87.55,15,0,2,1,4,0,Low
41.66_-87.55,41.66,-87.55,15,1,2,1,5,0,Low
41.66_-87.55,41.66,-87.55,15,2,3,3,4,0,Medium
41.66_-87.55,41.66,-87.55,16,0,2,2,4,0,Low
41.66_-87.55,41.66,-87.55,16,1,2,2,1,0,Low
41.66_-87.55,41.66,-87.55,16,3,2,2,12,0,Low
41.66_-87.55,41.66,-87.55,16,4,1,1,2,0,Low
41.66_-87.55,41.66,-87.55,16,5,2,2,5,1,Low
41.66_-87.55,41.66,-87.55,17,0,2,2,12,0,Low
41.66_-87.55,41.66,-87.55,17,1,1,1,4,0,Low
41.66_-87.55,41.66,-87.55,17,2,2,2,4,0,Low
41.66_-87.55,41.66,-87.55,17,3,1,1,10,0,Low
41.66_-87.55,41.66,-87.55,17,4,1,1,1,0,Low
41.66_-87.55,41.66,-87.55,17,5,4,4,2,1,Medium
41.66_-87.55,41.66,-87.55,17,6,2,2,4,1,Low
41.66_-87.55,41.66,-87.55,18,0,1,1,11,0,Low
41.66_-87.55,41.66,-87.55,18,1,1,1,8,0,Low
41.66_-87.55,41.66,-87.55,18,3,1,1,6,0,Low
41.66_-87.55,41.66,-87.55,18,4,1,1,7,0,Low
41.66_-87.55,41.66,-87.55,19,0,3,2,3,0,Medium
41.66_-87.55,41.66,-87.55,19,2,1,1,10,0,Low
41.66_-87.55,41.66,-87.55,19,4,1,1,10,0,Low
41.66_-87.55,41.66,-87.55,19,5,2,2,3,1,Low
41.66_-87.55,41.66,-87.55,20,0,1,1,6,0,Low
41.66_-87.55,41.66,-87.55,20,1,3,3,1,0,Medium
41.66_-87.55,41.66,-87.55,20,3,3,3,2,0,Medium
41.66_-87.55,41.66,-87.55,20,6,2,2,10,1,Low
41.66_-87.55,41.66,-87.55,21,0,2,2,9,0,Low
41.66_-87.55,41.66,-87.55,21,1,1,1,4,0,Low
41.66_-87.55,41.66,-87.55,21,3,1,1,9,0,Low
41.66_-87.55,41.66,-87.55,21,4,2,2,1,0,Low
41.66_-87.55,41.66,-87.55,21,5,2,2,1,1,Low
41.66_-87.55,41.66,-87.55,21,6,3,3,2,1,Medium
41.66_-87.55,41.66,-87.55,22,0,3,2,4,0,Medium
41.66_-87.55,41.66,-87.55,22,2,2,2,2,0,Low
41.66_-87.55,41.66,-87.55,22,3,1,1,10,0,Low
41.66_-87.55,41.66,-87.55,22,4,1,1,11,0,Low
41.66_-87.55,41.66,-87.55,22,5,1,1,10,1,Low
41.66_-87.55,41.66,-87.55,23,1,2,2,2,0,Low
41.66_-87.55,41.66,-87.55,23,5,2,2,9,1,Low
41.66_-87.56,41.66,-87.56,0,0,1,1,4,0,Low
41.66_-87.56,41.66,-87.56,0,1,1,1,11,0,Low
41.66_-87.56,41.66,-87.56,0,2,1,1,5,0,Low
41.66_-87.56,41.66,-87.56,0,4,1,1,2,0,Low
41.66_-87.56,41.66,-87.56,0,6,1,1,7,1,Low
41.66_-87.56,41.66,-87.56,1,3,1,1,9,0,Low
41.66_-87.56,41.66,-87.56,1,4,1,1,2,0,Low
41.66_-87.56,41.66,-87.56,1,6,2,2,3,1,Low
41.66_-87.56,41.66,-87.56,2,1,1,1,11,0,Low
41.66_-87.56,41.66,-87.56,2,3,1,1,1,0,Low
41.66_-87.56,41.66,-87.56,2,4,1,1,11,0,Low
41.66_-87.56,41.66,-87.56,2,5,1,1,6,1,Low
41.66_-87.56,41.66,-87.56,3,1,1,1,10,0,Low
41.66_-87.56,41.66,-87.56,4,3,1,1,2,0,Low
41.66_-87.56,41.66,-87.56,4,4,2,2,4,0,Low
41.66_-87.56,41.66,-87.56,4,5,1,1,9,1,Low
41.66_-87.56,41.66,-87.56,5,0,2,2,5,0,Low
41.66_-87.56,41.66,-87.56,5,3,1,1,6,0,Low
41.66_-87.56,41.66,-87.56,5,6,1,1,8,1,Low
41.66_-87.56,41.66,-87.56,6,4,1,1,12,0,Low
41.66_-87.56,41.66,-87.56,7,1,2,2,2,0,Low
41.66_-87.56,41.66,-87.56,8,3,1,1,2,0,Low
41.66_-87.56,41.66,-87.56,9,1,1,1,7,0,Low
41.66_-87.56,41.66,-87.56,9,5,2,2,2,1,Low
41.66_-87.56,41.66,-87.56,10,3,1,1,3,0,Low
41.66_-87.56,41.66,-87.56,11,4,1,1,1,0,Low
41.66_-87.56,41.66,-87.56,12,6,1,1,8,1,Low
41.66_-87.56,41.66,-87.56,13,3,1,1,1,0,Low
41.66_-87.56,41.66,-87.56,13,6,1,1,5,1,Low
41.66_-87.56,41.66,-87.56,14,2,1,1,2,0,Low
41.66_-87.56,41.66,-87.56,16,1,1,1,3,0,Low
41.66_-87.56,41.66,-87.56,16,3,3,3,2,0,Medium
41.66_-87.56,41.66,-87.56,16,4,2,2,3,0,Low
41.66_-87.56,41.66,-87.56,17,2,1,1,2,0,Low
41.66_-87.56,41.66,-87.56,17,4,1,1,5,0,Low
41.66_-87.56,41.66,-87.56,18,0,1,1,3,0,Low
41.66_-87.56,41.66,-87.56,18,4,2,2,8,0,Low
41.66_-87.56,41.66,-87.56,20,3,2,2,4,0,Low
41.66_-87.56,41.66,-87.56,21,0,2,2,1,0,Low
41.66_-87.56,41.66,-87.56,21,4,2,2,9,0,Low
41.66_-87.56,41.66,-87.56,21,5,2,2,5,1,Low
41.66_-87.56,41.66,-87.56,22,4,2,2,11,0,Low
41.66_-87.56,41.66,-87.56,23,6,2,2,3,1,Low
41.66_-87.57,41.66,-87.57,3,5,1,1,3,1,Low
41.66_-87.57,41.66,-87.57,4,5,2,2,2,1,Low
41.66_-87.58,41.66,-87.58,0,1,2,2,3,0,Low
41.66_-87.58,41.66,-87.58,22,3,1,1,2,0,Low
41.66_-87.58,41.66,-87.58,23,4,1,1,8,0,Low
41.66_-87.59,41.66,-87.59,0,0,1,1,6,0,Low
41.66_-87.59,41.66,-87.59,1,0,1,1,4,0,Low
41.66_-87.59,41.66,-87.59,1,1,1,1,7,0,Low
41.66_-87.59,41.66,-87.59,1,4,2,2,6,0,Low
41.66_-87.59,41.66,-87.59,2,5,1,1,4,1,Low
41.66_-87.59,41.66,-87.59,4,4,1,1,2,0,Low
41.66_-87.59,41.66,-87.59,5,0,1,1,6,0,Low
41.66_-87.59,41.66,-87.59,8,0,1,1,11,0,Low
41.66_-87.59,41.66,-87.59,8,2,1,1,6,0,Low
41.66_-87.59,41.66,-87.59,9,1,1,1,5,0,Low
41.66_-87.59,41.66,-87.59,9,5,1,1,3,1,Low
41.66_-87.59,41.66,-87.59,10,2,1,1,4,0,Low
41.66_-87.59,41.66,-87.59,10,3,1,1,5,0,Low
41.66_-87.59,41.66,-87.59,10,6,1,1,10,1,Low
41.66_-87.59,41.66,-87.59,11,3,1,1,2,0,Low
41.66_-87.59,41.66,-87.59,12,0,2,2,4,0,Low
41.66_-87.59,41.66,-87.59,13,1,1,1,2,0,Low
41.66_-87.59,41.66,-87.59,14,1,1,1,9,0,Low
41.66_-87.59,41.66,-87.59,14,4,1,1,3,0,Low
41.66_-87.59,41.66,-87.59,14,5,1,1,6,1,Low
41.66_-87.59,41.66,-87.59,15,1,2,2,6,0,Low
41.66_-87.59,41.66,-87.59,15,6,1,1,8,1,Low
41.66_-87.59,41.66,-87.59,16,2,1,1,4,0,Low
41.66_-87.59,41.66,-87.59,16,5,2,1,8,1,Low
41.66_-87.59,41.66,-87.59,17,0,1,1,5,0,Low
41.66_-87.59,41.66,-87.59,17,4,1,1,6,0,Low
41.66_-87.59,41.66,-87.59,19,4,2,2,3,0,Low
41.66_-87.59,41.66,-87.59,22,3,1,1,7,0,Low
41.66_-87.59,41.66,-87.59,22,5,1,1,2,1,Low
41.66_-87.6,41.66,-87.6,0,0,7,6,5,0,High
41.66_-87.6,41.66,-87.6,0,1,1,1,3,0,Low
41.66_-87.6,41.66,-87.6,0,2,5,4,2,0,High
41.66_-87.6,41.66,-87.6,0,3,6,5,1,0,High
41.66_-87.6,41.66,-87.6,0,4,9,6,3,0,High
41.66_-87.6,41.66,-87.6,0,5,1,1,5,1,Low
41.66_-87.6,41.66,-87.6,0,6,2,2,6,1,Low
41.66_-87.6,41.66,-87.6,1,0,4,2,3,0,Medium
41.66_-87.6,41.66,-87.6,1,2,3,2,1,0,Medium
41.66_-87.6,41.66,-87.6,1,4,4,2,3,0,Medium
41.66_-87.6,41.66,-87.6,1,5,6,4,3,1,High
41.66_-87.6,41.66,-87.6,1,6,2,2,6,1,Low
41.66_-87.6,41.66,-87.6,2,0,4,1,2,0,Medium
41.66_-87.6,41.66,-87.6,2,2,4,4,5,0,Medium
41.66_-87.6,41.66,-87.6,2,3,5,4,6,0,High
41.66_-87.6,41.66,-87.6,2,4,1,1,3,0,Low
41.66_-87.6,41.66,-87.6,2,5,4,4,10,1,Medium
41.66_-87.6,41.66,-87.6,2,6,2,2,4,1,Low
41.66_-87.6,41.66,-87.6,3,4,3,2,2,0,Medium
41.66_-87.6,41.66,-87.6,3,5,2,1,5,1,Low
41.66_-87.6,41.66,-87.6,3,6,2,2,5,1,Low
41.66_-87.6,41.66,-87.6,4,0,3,2,3,0,Medium
41.66_-87.6,41.66,-87.6,4,2,1,1,5,0,Low
41.66_-87.6,41.66,-87.6,4,4,1,1,7,0,Low
41.66_-87.6,41.66,-87.6,4,5,1,1,5,1,Low
41.66_-87.6,41.66,-87.6,4,6,4,3,4,1,Medium
41.66_-87.6,41.66,-87.6,5,0,3,3,3,0,Medium
41.66_-87.6,41.66,-87.6,5,1,1,1,8,0,Low
